dat1,dat2,dat3,dat4,dat5,dat6,clase
141.240234375,148.2509765625,153.6904296875,55.71224638102532,53.636949599390675,53.132893404501495,cat
100.8095703125,99.501953125,96.7783203125,57.40164708522412,57.85812385642402,59.80927269498978,dog
88.390625,92.8642578125,135.9306640625,51.86336230528614,59.38212236751927,59.46416066392656,dog
66.4775390625,52.3505859375,228.4814453125,24.53153828251067,30.74623864902709,53.266884495421465,cat
108.88671875,115.4970703125,104.8623046875,58.15613127485698,56.917892404690555,52.273017367360914,dog
84.732421875,91.791015625,100.80078125,50.36907420552835,56.25252839233989,59.791282151034764,cat
110.072265625,116.1572265625,107.583984375,48.93463286164967,53.06087753816878,80.81962203573929,cat
129.4072265625,134.974609375,134.8740234375,44.86796152283157,47.939082232727,44.85850964664565,dog
177.4462890625,172.1328125,196.083984375,48.55639687657222,47.33885017445865,39.701803246197215,cat
114.1669921875,124.4931640625,135.9150390625,74.25535573813389,75.07960587866027,72.27999761397754,dog
114.1611328125,124.7060546875,147.56640625,68.46415300837538,71.47078267264715,93.15729035593489,cat
139.75,136.5029296875,149.5166015625,65.29112987707443,63.88336227682393,57.18758297273214,cat
90.40625,98.173828125,106.298828125,41.41016490926473,42.706129932165,40.45887377790822,dog
125.4208984375,157.1376953125,176.6611328125,62.96701760003256,66.15133857064735,70.82268663688731,cat
90.3779296875,119.8427734375,97.9423828125,46.24099090053981,58.732940396514664,53.819065371364495,dog
132.39453125,137.224609375,139.2548828125,76.04095710597528,73.6740892419354,72.44610385962376,cat
105.626953125,119.9091796875,124.1669921875,56.79165851297224,71.87573745349218,69.0187392772558,dog
124.884765625,115.525390625,110.7802734375,67.50746777515668,56.735348293115834,56.31964058434883,cat
77.109375,75.173828125,107.2275390625,46.389567182281134,47.461508444032404,73.98717149808834,cat
99.912109375,100.806640625,107.9921875,46.349998418155714,46.57749040203969,51.00166527516375,cat
81.908203125,82.6123046875,86.689453125,56.27417337428192,63.64934674277628,70.24960552389905,dog
127.96875,132.8623046875,129.6494140625,47.70794327533414,47.967900898031964,48.98811179575028,dog
137.8828125,140.341796875,138.3798828125,49.221060833649695,49.08178732250121,47.89045142286996,cat
83.2080078125,105.830078125,105.7470703125,67.07450304931405,70.13788340872853,81.0930304111314,dog
61.515625,73.4228515625,138.994140625,50.00456766245835,56.055409122301405,72.40225067750121,dog
90.052734375,104.2060546875,108.9716796875,53.74428705416691,64.90023535610837,69.01699701991822,dog
107.0732421875,117.0908203125,118.89453125,87.60319532354097,92.6905477926867,92.93791300227143,cat
70.0126953125,85.0029296875,183.12890625,56.92124523533845,60.287373257004916,62.28960669267956,dog
140.4462890625,150.240234375,165.8671875,53.67863217924981,54.140540695675256,46.09123867629122,dog
112.4189453125,111.845703125,113.419921875,45.65280908128912,44.864353075123745,48.31613256065614,dog
58.4853515625,58.94140625,59.5732421875,53.918755617116005,53.17995764287013,54.343296314559076,cat
116.298828125,118.9892578125,121.185546875,63.15490132307,59.19656479089735,57.43114717735645,cat
121.484375,126.38671875,153.2958984375,64.562815751285,69.08355772981295,43.498780321144466,cat
57.14453125,56.6142578125,58.7041015625,39.62478570248391,41.99584512368197,44.25246443055104,cat
49.27734375,53.482421875,58.59765625,55.7992813501602,58.35199027569258,66.2433091725635,cat
55.27734375,61.5146484375,122.2060546875,42.12985916863877,47.66125773149801,88.47472451159857,dog
121.4853515625,131.419921875,134.4833984375,42.424539859593985,44.94462123679425,44.64560664990591,dog
100.0,102.5693359375,108.560546875,79.33041316623152,80.97926695705989,83.32893361747723,cat
125.7265625,124.12890625,125.26953125,58.76580104583442,61.8965633541452,66.05377491885133,dog
155.0390625,169.09765625,180.85546875,46.907493295273134,39.60306266732203,34.60932363674236,dog
92.6015625,127.0185546875,125.765625,44.033517035987416,55.864448174004835,58.33113439865862,dog
124.140625,134.296875,140.8095703125,58.05873028330343,57.669517020340784,59.16784476150554,dog
156.5712890625,153.3544921875,174.3720703125,79.82829960527512,70.27488104295519,80.94695432964143,cat
79.4462890625,93.3896484375,108.2236328125,53.00852162751941,48.78958259103734,49.225662094863424,cat
89.119140625,87.052734375,86.4296875,56.511712911010534,51.296598026435376,49.685347216531994,cat
95.6201171875,104.9072265625,95.533203125,73.39286692595724,56.05830344629415,60.44329140340961,dog
99.1259765625,117.4873046875,134.7900390625,41.12071060722566,31.97224496659627,27.50468458676129,cat
61.5859375,72.208984375,71.9638671875,47.056133756621925,47.2431922731308,47.28838205344269,dog
175.166015625,157.60546875,150.17578125,49.58178393510318,50.21999074166356,59.651071666418105,cat
108.46875,121.34375,130.181640625,77.42505827209625,81.91856546099608,86.65695554416477,cat
97.431640625,94.697265625,98.1689453125,81.05271249005705,80.90719843220499,78.51692798956722,cat
77.083984375,79.8427734375,79.5634765625,62.70152492463605,65.06869631970157,65.16989421006461,cat
174.4716796875,178.9814453125,177.3466796875,80.08228909118982,74.51161722198809,77.49662246112263,cat
92.6474609375,93.3076171875,85.2314453125,69.39931818574958,69.33644832970936,72.01383430636659,dog
113.5595703125,114.884765625,123.0693359375,66.92609296924383,67.29462682238321,64.02773505747545,cat
79.52734375,84.34765625,93.6220703125,56.303509569291826,57.129873923428505,60.95442666524562,cat
54.8017578125,67.7490234375,98.826171875,28.099793510764368,30.330125336908445,40.1130367995613,dog
109.5615234375,121.7392578125,126.451171875,100.77078978673154,96.1341194767714,94.17771991460724,dog
113.5234375,132.775390625,121.93359375,59.052838474823496,62.652940528587024,63.533006034934004,dog
111.5966796875,117.3828125,127.7236328125,58.73095127284271,56.66837412935758,54.39389747127129,cat
104.970703125,106.791015625,117.916015625,43.71779083443164,45.610906185154946,52.73130571941829,dog
139.728515625,139.6689453125,151.3896484375,66.58931771488676,63.07978557435325,59.78262650559654,cat
108.3251953125,107.123046875,119.9853515625,73.79322561350891,71.99906748591646,75.83270019085288,cat
170.958984375,162.8095703125,158.5068359375,83.27926403204165,84.55249771205236,84.96710043537415,cat
108.9677734375,118.9873046875,126.1494140625,54.401411837250784,60.69437746625746,64.82545780883794,cat
187.0205078125,188.419921875,184.04296875,73.09374712307563,73.1821853962349,74.5406775312079,dog
86.970703125,95.556640625,101.3125,71.65798161540077,76.2515414473019,79.32868973848616,cat
77.728515625,116.6689453125,134.791015625,43.86044683121834,38.45755031500816,39.181833688024426,dog
180.130859375,192.1181640625,189.7060546875,36.058146195748535,34.41685948691184,33.344738774891596,cat
126.876953125,141.6240234375,141.5869140625,50.786437197509265,51.577007892926,48.83270493169245,dog
121.1630859375,124.0302734375,126.3095703125,40.54019712167776,36.076227639631085,34.259135218348966,cat
68.310546875,72.8837890625,73.90234375,53.01314737886657,53.24304138528814,54.01801126829676,cat
109.296875,109.1669921875,112.244140625,85.89215707201895,85.37338969665439,86.29992307922542,cat
125.4052734375,129.5830078125,132.2724609375,53.636260577648,46.4568110959315,45.89422901874523,dog
130.6123046875,129.3720703125,140.568359375,81.81398659937166,83.41070052529265,73.61332154064134,cat
110.662109375,122.697265625,138.556640625,56.045854289595205,57.646773885432594,60.71905329025313,dog
117.8359375,117.1650390625,120.1943359375,47.04677315976191,47.19173313378466,46.75390950344042,dog
109.888671875,110.1455078125,117.4521484375,68.50516994485587,68.78935889938938,67.19120378798081,cat
88.6298828125,95.3671875,100.8173828125,80.37360713695148,84.13745460310672,88.66147020775333,cat
68.3359375,92.3505859375,104.1865234375,54.06626104601735,63.09769783686983,62.6576400564589,cat
97.7451171875,106.240234375,166.9189453125,64.56273048411438,71.32313202913251,90.10459564694874,cat
108.673828125,115.4482421875,122.40234375,46.76747102723173,43.64542475883177,40.69400670868913,dog
100.6337890625,109.5537109375,121.6748046875,82.98505413543909,84.05372308907674,85.82894683727763,cat
39.1318359375,33.7060546875,37.298828125,56.33485961949389,52.881247067989605,54.164053449928474,cat
110.7998046875,109.6572265625,114.9697265625,63.462356275388586,69.06574289984901,70.23405388916748,cat
90.1201171875,82.8212890625,80.5888671875,63.99665995912417,58.48823245609597,61.02685686542431,cat
80.4990234375,83.8837890625,188.7080078125,39.15374342315592,54.11950725321236,43.589680526185774,dog
71.8369140625,68.41015625,70.2783203125,42.6446958327116,39.35929416892008,43.065829863897314,dog
84.646484375,89.91015625,96.791015625,69.25486520691439,68.07596955773444,69.67025625603085,dog
94.2998046875,105.0302734375,111.396484375,48.197864481601805,45.84955507642884,45.57659062106753,cat
121.888671875,129.146484375,138.697265625,41.7740774111001,50.02604816945749,55.42086976061629,dog
114.572265625,125.787109375,124.6533203125,64.56624090946788,68.11610886535422,68.50229473168599,cat
124.224609375,140.951171875,149.7265625,46.20627514882218,47.007246351644646,50.12629983410499,dog
111.02734375,73.2333984375,180.349609375,37.07234315927894,43.831010018386216,33.631430028842246,cat
93.564453125,98.80078125,100.837890625,64.77094366048466,64.5093058888766,68.1733135007793,cat
100.1923828125,114.931640625,123.8798828125,57.33905039143005,65.62038090026489,72.99997475375432,dog
139.2724609375,126.9345703125,134.1025390625,71.70759705899394,61.9185501426551,62.54615665493094,cat
94.64453125,111.2861328125,104.552734375,60.10232655723715,63.11308027224714,67.1489508040572,dog
63.244140625,69.703125,86.4326171875,35.21295378273775,32.996622548518125,31.756264001084567,cat
113.439453125,106.98828125,81.771484375,77.44147390740267,75.8571324937273,77.00634439761525,dog
64.525390625,81.96875,99.720703125,40.588148428034536,43.77852864490195,45.51101044121758,dog
123.0537109375,121.4111328125,118.67578125,85.09383633567529,86.04329801834066,85.62938149929701,cat
136.8740234375,139.7587890625,142.3232421875,58.82877654871127,58.426314277867384,54.50163062744747,cat
129.0302734375,137.640625,149.1396484375,49.11492085615615,38.7655431276846,33.982604555513454,cat
61.9541015625,76.28125,83.6787109375,55.27225621770777,56.87842537762012,60.26355928773057,cat
121.4775390625,136.8251953125,147.5615234375,41.359932625142015,38.20099636146586,37.950112761580016,dog
55.759765625,60.38671875,60.62109375,50.281656912039686,51.73758965185176,53.08738543716116,cat
64.8818359375,69.634765625,64.740234375,50.5193796175471,51.10294644246375,49.84184853684771,dog
158.91015625,172.1376953125,175.0771484375,68.02034488831696,60.71457288257421,56.69737807810068,cat
137.970703125,135.0361328125,133.6884765625,71.22885597103968,72.90159291200268,73.98577001076212,dog
160.1650390625,165.3115234375,171.7294921875,62.460027126718,58.42751940190845,51.01757576032868,cat
123.3251953125,130.2158203125,135.9716796875,64.93173029860846,54.612996604793736,54.467326239199586,cat
108.73828125,108.2099609375,105.9541015625,42.88410821820711,49.64266706138203,51.38555665161111,cat
119.5029296875,131.9462890625,132.03515625,52.768306132013855,47.965666084687,48.31477127559527,cat
144.4580078125,159.4658203125,158.326171875,59.81606078037226,55.46214576626983,52.17783460826981,cat
169.736328125,174.9541015625,181.2939453125,48.822990315960105,54.81788780152821,55.7478674835707,dog
95.1181640625,104.0927734375,120.3544921875,61.45238170276099,58.95531102264489,55.53741629502134,cat
72.3095703125,90.5439453125,112.2958984375,57.78946218523857,56.1582413258242,62.01952300023908,dog
81.4365234375,117.87109375,110.2978515625,49.74670091549804,41.66138359654791,43.79261490690201,dog
137.423828125,141.5732421875,144.48828125,62.00639504091863,59.83516180898127,59.7766175297323,cat
74.7392578125,79.7158203125,87.7958984375,51.7212082293053,52.30479244025075,59.28452269871695,dog
78.8740234375,81.09375,103.1044921875,40.95921119196756,48.334234680891555,50.51888782124218,dog
97.6611328125,105.8564453125,112.1826171875,71.42315454365436,75.0245265720764,73.71913317636968,cat
138.705078125,156.8896484375,161.72265625,64.03353715407768,59.68545914601105,58.85712668568129,cat
189.3583984375,187.68359375,186.814453125,60.27981196260899,64.44874026278528,65.5726781459487,cat
143.919921875,147.3984375,160.5654296875,66.64277314528482,57.12203764799181,50.680559946156805,dog
92.3564453125,97.4853515625,88.96875,39.66183837521525,40.59183478297426,36.54605666569924,cat
127.4892578125,145.84375,145.6474609375,55.876309774182545,54.29222327196133,54.17969354630858,cat
95.203125,101.7119140625,145.357421875,59.12227258178068,64.10978449059172,44.359341246836294,dog
91.1689453125,120.759765625,127.83203125,75.27125278978612,72.50073344418709,80.39365494396323,dog
100.830078125,118.232421875,129.3251953125,65.59635113942235,60.305170244325,64.14986961363388,dog
66.8203125,90.14453125,113.68359375,41.63523871706927,43.56690043878235,39.2748911466978,cat
115.888671875,120.3994140625,128.3720703125,40.924942117229484,43.05274335735386,53.465902915971185,dog
93.11328125,114.361328125,110.2958984375,41.19426702962924,44.481148444999526,45.085545238215595,dog
112.2734375,131.83203125,134.513671875,93.20971103878391,88.14847376514254,86.7429854005777,cat
110.5146484375,135.501953125,150.29296875,64.82015218412619,63.701590045385075,66.46489402730981,dog
79.3955078125,106.2578125,96.2734375,33.463027920867404,32.51598070895054,39.98859013904583,dog
86.642578125,119.5439453125,151.380859375,47.31610355738595,55.54126441830893,64.63063219566612,cat
89.6884765625,97.1748046875,122.1171875,60.68986240271425,51.16165890350633,45.938413442236374,cat
132.7890625,113.3486328125,111.9794921875,62.080942293074884,44.06944247264252,44.249476618284724,dog
78.244140625,92.228515625,121.064453125,59.16245646294806,57.60613953268463,62.373072256140134,cat
119.4775390625,112.3349609375,122.2294921875,51.81682999283424,35.05734850188829,47.270034085013904,dog
136.29296875,147.0791015625,151.16796875,81.97161587974537,79.42593464672173,75.22962964898886,cat
116.265625,138.9580078125,167.2451171875,42.20885744111507,43.29600599470682,44.01208857804742,dog
82.294921875,130.79296875,126.3662109375,35.33918976982419,36.31492178583789,44.193971313820114,dog
89.470703125,99.7646484375,114.4755859375,75.27085934605181,73.46699062303102,74.20259291007662,dog
120.3330078125,140.2783203125,165.671875,44.14269568523556,33.498945860148346,42.96680393320377,cat
116.76171875,107.8525390625,105.9365234375,73.42969279893454,65.62134464074484,76.9555273991967,dog
108.5390625,116.8095703125,96.8642578125,44.11612912667082,40.564472532582236,50.61904027261908,cat
70.873046875,84.423828125,83.7890625,42.4884347326311,43.11623618598287,57.64821622128558,dog
101.9306640625,110.0517578125,114.9140625,70.19815756371581,72.73587878974409,69.58793642576343,cat
156.24609375,138.4326171875,145.748046875,67.41325433281804,62.72691114212129,56.47194923918248,cat
139.4775390625,140.666015625,142.0869140625,55.83042723176392,51.6328665441137,45.902934111102745,dog
87.24609375,94.806640625,114.052734375,25.73877152742941,20.83725336451759,34.92507538947759,cat
131.330078125,137.5615234375,142.6259765625,54.769763427747215,51.500058062992885,52.90572161785246,dog
162.3134765625,110.013671875,231.44921875,43.079259869248716,42.47965745453739,31.329357977217605,dog
165.7880859375,154.333984375,152.98828125,68.43833485969405,65.96465508181072,43.87642291334719,dog
126.7548828125,146.2939453125,141.2265625,47.28069724133615,44.62625307305957,45.32522921959241,dog
72.4169921875,75.2998046875,75.41796875,42.900422313807866,44.61678145565694,43.34176849038377,cat
83.7470703125,96.265625,86.9189453125,55.20481653588463,55.6013094740976,49.99511961006928,cat
78.8935546875,92.59765625,105.6513671875,54.15033866198758,57.39435126392523,60.55065139905225,dog
65.3916015625,73.4033203125,82.5712890625,64.46042547876758,64.99052236124915,67.67840136719815,cat
122.2099609375,87.291015625,63.7041015625,41.366429654276715,51.03119524399762,61.57827639518814,cat
142.6240234375,147.083984375,158.3515625,60.059461494938084,56.971610746052775,54.39654240559407,cat
82.0791015625,118.7939453125,145.8681640625,45.363813539872396,53.451876012711274,66.89152250732587,dog
117.5302734375,112.92578125,98.6259765625,73.1770718814574,64.39123247540886,62.202775675854696,dog
112.2109375,132.353515625,122.96875,59.67529683416827,52.799314435207215,59.693119827057956,dog
97.7568359375,108.2587890625,106.8837890625,40.3963088620261,38.97615984205769,47.28767482474165,dog
77.9365234375,96.9248046875,110.712890625,35.32290878153317,27.418045672102124,25.644192314377676,dog
128.22265625,141.16015625,152.765625,50.06389700741779,47.617614814274205,54.17823369084096,dog
72.017578125,102.6259765625,132.51171875,38.58649582120047,51.00480359025707,55.15639925063907,cat
91.82421875,97.9521484375,110.1318359375,50.82291905186231,51.1382227635598,44.52050530624157,cat
95.9169921875,114.404296875,118.6748046875,62.38207581621955,68.31336216500301,68.32449795970862,dog
177.8916015625,176.1611328125,175.556640625,59.81820577354563,60.06237328522938,59.71232071327156,cat
48.7841796875,53.701171875,64.3603515625,58.99239642237983,60.241818675872565,60.992475444221014,dog
58.8603515625,60.333984375,115.3603515625,46.630958800204866,48.179410975407905,63.943135979860294,cat
125.7392578125,142.7197265625,171.462890625,56.88610281254252,56.74947137628448,57.20445948869972,cat
102.126953125,123.7646484375,129.9228515625,72.5391024407116,75.27054251551219,74.82570179878763,dog
61.765625,65.1396484375,77.4833984375,52.57468413703857,50.60907378994802,49.160150808486364,dog
112.8798828125,136.4267578125,140.0185546875,61.50435250084962,53.93096812668924,52.396462706570865,dog
57.2314453125,94.2900390625,119.458984375,35.588909178349674,33.10802717287341,34.906687516054944,cat
82.3134765625,116.037109375,140.2744140625,35.6926492293198,31.028914656643842,30.992405345661737,dog
78.525390625,91.76171875,73.58203125,46.80191531541377,52.87978202532513,47.09505751933024,dog
120.4130859375,138.068359375,152.3515625,59.219617940938626,59.70761453320547,60.147145719340614,dog
102.515625,106.0791015625,112.9482421875,45.99246021343471,48.57362518131944,48.48459662811835,cat
95.1142578125,94.0966796875,100.9765625,65.73338989216046,65.2903029618528,67.04807799768457,dog
95.6201171875,111.3974609375,96.6044921875,57.41492709314597,43.62243941041883,52.4051116019015,dog
97.123046875,108.4267578125,112.8857421875,47.410900151932914,45.73192209039513,43.24439576944951,cat
171.345703125,216.0185546875,226.939453125,58.600488121681764,49.05920219271887,42.22907958031915,cat
116.0751953125,117.7705078125,114.9609375,98.1129332248174,97.74627884808903,96.04278850658748,cat
132.5576171875,132.8193359375,128.927734375,32.730471882249184,33.55970043532899,34.84231572641869,dog
71.7529296875,70.9208984375,120.939453125,45.90062817868816,52.54711978434508,33.1920642767353,dog
136.6181640625,143.4580078125,149.115234375,82.88759391340983,79.75578076090278,76.99629913452866,cat
153.5283203125,159.6240234375,159.9609375,46.15675967379968,54.467308940197796,55.58576950080024,dog
80.404296875,80.8369140625,88.498046875,59.095349835345466,61.7846227949519,67.16364399219493,cat
120.3583984375,128.689453125,148.6201171875,69.42147561902223,74.00866480952368,80.78177118778882,cat
70.5400390625,78.740234375,80.4765625,66.94977098073954,73.4429180338041,74.22913373085795,cat
116.47265625,123.431640625,121.958984375,81.17423892356082,78.456429581143,73.17813425705458,cat
51.5,79.2021484375,65.7412109375,39.49678586606763,36.03312217698761,48.86293430130481,dog
113.146484375,139.689453125,161.55078125,48.9202358930114,34.872273164197765,29.502240370684536,dog
92.865234375,101.107421875,107.0,42.489881634941256,44.606178011468,55.361207368065955,dog
95.0947265625,122.607421875,145.439453125,48.96546745861676,58.76545826878891,64.4470792323122,dog
136.017578125,135.1337890625,153.283203125,46.65962692477857,49.54587393440806,55.62090812805909,dog
60.0615234375,80.59765625,94.73046875,36.16038389320747,31.918754197287146,28.7512840979368,cat
123.841796875,130.583984375,121.8046875,64.96658073499205,67.07533353252711,66.19423461886498,dog
110.5654296875,134.8583984375,143.9267578125,57.280130037221404,62.41227020734783,62.870942237010176,cat
102.74609375,107.794921875,110.7119140625,68.37867037948465,67.08583102423825,67.52337568801723,cat
69.2705078125,76.115234375,66.541015625,74.31116003139014,72.97996034298606,77.65451002416734,cat
117.4248046875,111.345703125,113.9765625,64.208220015353,71.3166055258126,74.78385153683644,dog
112.6416015625,103.7705078125,91.927734375,67.14358643234287,58.18507538362717,58.42573956146763,dog
138.115234375,134.1025390625,148.7841796875,75.3946025656931,71.89912797056833,68.6388683029172,cat
151.8583984375,162.767578125,171.2158203125,50.45738521202816,38.90059802814118,33.061160530979734,cat
127.94140625,128.8740234375,130.212890625,66.98886687743315,72.65345256055076,73.10209036054843,cat
154.8232421875,155.896484375,156.4306640625,46.1890752314681,45.66099850545738,45.110574619791436,cat
113.8935546875,121.646484375,133.78125,53.5410856173364,62.62510936978778,62.70764724846165,dog
67.771484375,79.21484375,103.1064453125,35.778377714188366,41.305369259493204,42.54027730084686,cat
149.5556640625,145.927734375,152.484375,70.05872834370565,69.60208226629749,76.33496642829795,dog
76.1845703125,111.9638671875,120.25390625,61.52878293215496,66.4776135889546,78.71080364054995,dog
138.7353515625,138.958984375,136.5869140625,62.480209993981525,62.476403962564184,61.464152603942566,cat
113.8251953125,120.6689453125,113.7734375,70.1919641136628,53.84051945892038,67.73774276157712,dog
44.107421875,80.224609375,109.611328125,58.6115904806018,60.77481762110572,70.93160292527291,cat
154.75390625,160.3046875,148.84375,42.91179161653835,41.29326492331823,36.09553567011439,cat
123.2490234375,143.4921875,141.953125,61.420549376939604,72.1434520475687,80.58698080092947,cat
101.5126953125,141.7080078125,111.849609375,53.924080701056376,52.47540062019478,62.22199765384355,dog
125.369140625,127.896484375,130.4892578125,69.33856352311443,67.67667148021083,67.18735379225325,dog
118.064453125,129.75390625,163.009765625,45.657562717414926,45.110757624886006,44.07397791931843,dog
132.1484375,139.607421875,144.47265625,62.31976698394815,59.379853285148585,58.69569659859516,cat
143.53125,158.078125,173.1240234375,47.73012716369505,44.65549279886378,42.97661574623403,dog
171.6396484375,165.884765625,156.771484375,80.82509104271955,82.33176740580647,85.76562657897469,dog
89.2294921875,95.1376953125,98.5712890625,48.90796791447562,52.546590050529595,57.40978653282529,cat
91.8544921875,103.921875,106.080078125,46.85054903268479,46.53507739044145,55.89790352726922,dog
125.875,138.173828125,140.2158203125,45.457075391241354,44.04080869668448,56.880711455248274,dog
86.3818359375,92.994140625,91.6220703125,44.98037443296057,41.29602031422307,41.44167990337513,dog
108.9365234375,126.123046875,141.953125,40.387586007813255,34.80900027423299,31.991419595484896,dog
46.8544921875,59.3369140625,72.5517578125,38.225039335022295,42.316616821610275,43.0131617851309,dog
91.3359375,87.8701171875,98.216796875,62.38643148550888,62.55633184492611,66.02724839310655,dog
72.3212890625,96.0625,127.12890625,59.43376447168577,59.09478284396178,54.91956995851944,dog
74.708984375,104.6689453125,118.9951171875,68.0266870695318,63.88578349274105,62.33253326089549,dog
83.6767578125,82.7646484375,82.5888671875,50.10968444747702,50.72938967531079,54.45602721001584,cat
104.619140625,108.4228515625,111.3681640625,66.83454869497866,66.37329259569387,67.69438303349536,cat
147.0732421875,138.9921875,140.2333984375,64.49260727707068,65.77515513257907,73.38916772407133,dog
95.650390625,102.67578125,108.8544921875,50.8542344737379,58.36949886565027,64.09361530440455,cat
124.4716796875,121.8525390625,122.9453125,63.2616187042736,60.660465893853896,64.35569292923776,cat
82.0830078125,91.9443359375,105.138671875,42.888845527019775,46.373987387323574,58.49290746095704,dog
129.9423828125,130.4248046875,139.16796875,68.6074203389998,69.0278774212997,67.94774179193907,cat
54.2470703125,67.4267578125,74.712890625,40.728168174166406,40.3901928994771,43.877710807502105,dog
114.8134765625,117.6669921875,128.3212890625,68.6090413908383,69.66441212508948,70.74894610452384,dog
118.7490234375,124.451171875,138.123046875,61.939380166841964,67.63917624194731,71.73336926226561,cat
84.6806640625,110.5361328125,144.6787109375,52.001282446892795,52.80018960709195,55.103217208941786,dog
131.4228515625,125.126953125,148.1240234375,93.486859377367,90.43883624668139,85.44098182956145,dog
99.95703125,110.69140625,136.33984375,51.61319581087305,57.381471622140026,56.66144431490064,dog
110.4609375,128.4892578125,137.412109375,52.351729219254004,54.2919973693675,57.25800034373395,cat
194.064453125,190.708984375,188.96875,79.27610563038321,80.39883052962278,78.03898389787312,dog
89.669921875,99.7138671875,115.2001953125,73.44018900391934,73.35888853064168,70.23249587281056,cat
68.7666015625,74.0986328125,84.6044921875,57.96908876057888,59.188960499452925,62.12954915543611,dog
102.775390625,92.5771484375,80.345703125,75.38956339824938,72.11469478801523,64.30224667030978,cat
126.763671875,122.923828125,121.6875,70.17340970957115,52.28077423006911,43.59685248816708,cat
143.619140625,151.8544921875,171.9765625,45.89540444599518,48.36213208352173,47.38344496692483,dog
132.830078125,148.171875,158.0654296875,56.016463414173124,55.11569640523809,54.18327023762495,cat
110.447265625,144.517578125,123.728515625,52.64573478412751,51.98572223225836,52.28725988454674,dog
51.3359375,59.083984375,63.2744140625,47.11460053418784,54.73291665327873,63.9192291957968,dog
117.67578125,109.068359375,130.4541015625,61.31449378268688,50.10349849432522,51.9828119389807,cat
90.3486328125,106.193359375,129.6982421875,49.167051599364264,51.80961348680474,62.51843288211162,dog
125.65625,124.9423828125,134.2568359375,51.54657898141738,54.27164747197384,54.96841646562786,cat
125.9423828125,130.369140625,130.8662109375,67.03473621897236,58.30228729603132,42.8696091602111,dog
113.822265625,137.4111328125,127.828125,59.06887905650439,64.3635905627008,64.38399322800952,dog
127.5224609375,129.109375,134.01953125,62.64716645033745,58.53607786749446,49.19311444862252,cat
100.28515625,113.0263671875,118.1787109375,39.63015954154217,43.33371468278393,43.946303971020335,cat
151.75390625,167.17578125,155.625,48.41281613365629,45.727884419161015,49.553021634659174,cat
183.2216796875,179.693359375,192.0419921875,72.8468044103765,72.01981142124784,72.63522675908494,cat
91.1064453125,97.2333984375,93.802734375,71.96852201888647,72.07310482580775,68.34958788755199,cat
75.9462890625,100.236328125,108.5869140625,63.235052936031394,68.69974589849176,68.60891962562695,cat
105.8857421875,109.123046875,107.9619140625,39.3800546338471,39.41707196877456,38.22854170673876,dog
103.25390625,96.3330078125,76.74609375,64.4254352215894,57.56151129321844,71.83923012352798,dog
95.1298828125,91.6796875,127.078125,65.71697220005284,61.815287929260215,57.62476062518069,cat
79.73046875,100.72265625,130.482421875,44.68762685050834,53.42910418671023,73.8083302404581,dog
129.1396484375,132.6181640625,140.7216796875,67.34312666673121,63.52496819463457,59.76204179381884,cat
119.3017578125,127.1650390625,128.3779296875,77.37528875170739,77.32842088243073,77.93232955239954,cat
113.0986328125,121.0556640625,135.998046875,64.76974721566233,65.15771001922678,69.67030334410998,cat
106.1435546875,108.841796875,103.798828125,48.38870422670147,43.141237557831374,40.73433075124359,dog
92.2919921875,101.63671875,114.212890625,58.00777573093058,53.87546094799003,56.2729084414231,dog
161.2509765625,156.8583984375,153.8701171875,86.43546917254268,87.39614633557933,85.02253679623725,dog
126.1650390625,117.546875,110.333984375,66.61115525417158,62.84840197538339,60.78099917480179,dog
121.8779296875,125.2978515625,129.5654296875,60.96640132914445,60.45307577273646,61.56628808309783,cat
120.646484375,132.5185546875,174.390625,44.567408865143605,49.82029863141701,65.80537525240149,dog
108.7001953125,146.2880859375,119.5390625,60.56447494168387,43.58325382879432,55.714275597651756,dog
176.279296875,183.884765625,198.1845703125,65.9094884301996,58.81555852122649,54.47628960485694,cat
100.3427734375,124.9921875,138.87890625,58.092486593001375,50.80982789618406,49.470408061827335,dog
104.5029296875,103.380859375,109.37109375,77.95154489034795,77.72317579404148,77.1357682437513,cat
100.80078125,105.859375,94.2255859375,70.8286979445101,75.37324929299768,76.5698777672872,dog
149.1591796875,154.6943359375,161.6767578125,63.039445842580086,61.97521341063212,61.58663872282462,dog
126.8056640625,140.8486328125,147.279296875,66.35866918294019,66.73498439845513,65.26472625588508,cat
129.51171875,129.4052734375,132.85546875,52.478398265818846,53.89271398462279,52.942928896055356,cat
82.158203125,82.9521484375,88.41796875,57.82897038268311,56.28449164104146,60.30374863139955,dog
93.966796875,87.33984375,95.4736328125,66.34915097461678,62.70791771160629,56.817753539465315,dog
105.01171875,99.0888671875,100.6083984375,54.01028782367206,57.0460076204767,54.63736959287798,cat
83.9873046875,95.22265625,102.8115234375,65.98944070183911,63.927275226966586,64.83044761161909,dog
96.736328125,110.966796875,127.513671875,66.92009875790183,66.89255662573744,60.533337668840254,dog
122.8349609375,132.66015625,143.78125,79.31850295199317,77.44198770273518,76.81858321111174,dog
160.8828125,143.4755859375,135.5810546875,41.990534851200024,31.307344099724464,38.44147937303707,dog
90.44921875,95.8642578125,111.5576171875,43.78134322990386,47.02324611956338,64.96240349432667,cat
